edge,label
"(39, 184)",1
"(39, 185)",1
"(39, 187)",1
"(39, 188)",0
"(39, 191)",0
"(39, 193)",0
"(39, 195)",1
"(39, 197)",1
"(39, 200)",1
"(39, 202)",0
"(39, 205)",1
"(39, 206)",1
"(39, 210)",0
"(39, 211)",0
"(39, 213)",1
"(39, 214)",1
"(39, 215)",1
"(39, 216)",1
"(39, 217)",1
"(39, 219)",0
"(39, 220)",0
"(39, 224)",1
"(39, 226)",0
"(39, 231)",1
"(39, 232)",0
"(39, 234)",0
"(39, 235)",0
"(39, 237)",0
"(39, 239)",0
"(39, 240)",1
"(39, 241)",1
"(39, 245)",0
"(39, 246)",1
"(39, 249)",1
"(39, 250)",0
"(39, 252)",0
"(39, 253)",0
"(39, 254)",0
"(40, 41)",0
"(40, 42)",0
"(40, 43)",0
"(40, 44)",0
"(40, 45)",0
"(40, 46)",0
"(40, 47)",0
"(40, 48)",0
"(40, 50)",0
"(40, 54)",0
"(40, 55)",0
"(40, 57)",0
"(40, 58)",0
"(40, 59)",0
"(40, 64)",0
"(40, 67)",0
"(40, 69)",0
"(40, 74)",0
"(40, 75)",0
"(40, 76)",0
"(40, 77)",0
"(40, 79)",0
"(40, 80)",0
"(40, 83)",0
"(40, 84)",0
"(40, 85)",0
"(40, 87)",0
"(40, 88)",0
"(40, 89)",0
"(40, 93)",0
"(40, 94)",0
"(40, 95)",0
"(40, 96)",0
"(40, 101)",0
"(40, 103)",0
"(40, 104)",0
"(40, 105)",0
"(40, 106)",0
"(40, 108)",0
"(40, 109)",0
"(40, 110)",0
"(40, 111)",0
"(40, 113)",0
"(40, 116)",0
"(40, 117)",0
"(40, 119)",0
"(40, 120)",0
"(40, 121)",0
"(40, 123)",0
"(40, 125)",0
"(40, 126)",0
"(40, 127)",0
"(40, 128)",0
"(40, 131)",0
"(40, 137)",0
"(40, 138)",0
"(40, 141)",0
"(40, 143)",0
"(40, 144)",0
"(40, 145)",0
"(40, 146)",0
"(40, 148)",0
"(40, 150)",0
"(40, 153)",0
"(40, 154)",0
"(40, 158)",0
"(40, 160)",0
"(40, 161)",0
"(40, 162)",0
"(40, 163)",0
"(40, 164)",0
"(40, 165)",0
"(40, 167)",0
"(40, 168)",0
"(40, 169)",0
"(40, 170)",0
"(40, 172)",0
"(40, 177)",0
"(40, 178)",0
"(40, 179)",0
"(40, 180)",0
"(40, 183)",0
"(40, 187)",0
"(40, 191)",0
"(40, 192)",0
"(40, 193)",0
"(40, 194)",0
"(40, 196)",0
"(40, 198)",0
"(40, 199)",0
"(40, 202)",0
"(40, 203)",0
"(40, 204)",0
"(40, 205)",0
"(40, 210)",0
"(40, 211)",0
"(40, 213)",0
"(40, 214)",0
"(40, 216)",0
"(40, 219)",0
"(40, 220)",0
"(40, 222)",0
"(40, 224)",0
"(40, 226)",0
"(40, 227)",0
"(40, 231)",0
"(40, 232)",0
"(40, 233)",0
"(40, 235)",0
"(40, 236)",0
"(40, 237)",0
"(40, 238)",0
"(40, 239)",0
"(40, 240)",0
"(40, 241)",0
"(40, 242)",0
"(40, 250)",0
"(40, 251)",0
"(40, 254)",0
"(41, 42)",0
"(41, 45)",0
"(41, 48)",0
"(41, 49)",0
"(41, 51)",0
"(41, 52)",0
"(41, 53)",0
"(41, 55)",0
"(41, 60)",0
"(41, 63)",0
"(41, 68)",0
"(41, 69)",0
"(41, 70)",0
"(41, 71)",0
"(41, 72)",0
"(41, 73)",0
"(41, 76)",0
"(41, 77)",0
"(41, 78)",0
"(41, 79)",0
"(41, 80)",0
"(41, 85)",0
"(41, 86)",0
"(41, 87)",0
"(41, 88)",0
"(41, 90)",0
"(41, 94)",0
"(41, 95)",0
"(41, 96)",0
"(41, 97)",0
"(41, 98)",0
"(41, 99)",0
"(41, 101)",0
"(41, 102)",0
"(41, 104)",0
"(41, 105)",0
"(41, 106)",0
"(41, 108)",0
"(41, 110)",0
"(41, 111)",0
"(41, 113)",0
"(41, 115)",0
"(41, 116)",0
"(41, 117)",0
"(41, 118)",0
"(41, 119)",0
"(41, 120)",0
"(41, 121)",0
"(41, 122)",0
"(41, 123)",0
"(41, 125)",0
"(41, 126)",0
"(41, 128)",0
"(41, 129)",0
"(41, 132)",0
"(41, 134)",0
"(41, 135)",0
"(41, 136)",0
"(41, 137)",0
"(41, 138)",0
"(41, 140)",0
"(41, 141)",0
"(41, 142)",0
"(41, 143)",0
"(41, 145)",0
"(41, 146)",0
"(41, 147)",0
"(41, 150)",0
"(41, 154)",0
"(41, 157)",0
"(41, 158)",0
"(41, 163)",0
"(41, 164)",0
"(41, 165)",0
"(41, 169)",0
"(41, 171)",0
"(41, 174)",0
"(41, 176)",0
"(41, 177)",0
"(41, 178)",0
"(41, 179)",0
"(41, 184)",0
"(41, 185)",0
"(41, 187)",0
"(41, 188)",0
"(41, 191)",0
"(41, 194)",0
"(41, 195)",0
"(41, 196)",0
"(41, 198)",0
"(41, 199)",0
"(41, 201)",0
"(41, 203)",0
"(41, 204)",0
"(41, 205)",0
"(41, 206)",0
"(41, 207)",0
"(41, 208)",0
"(41, 210)",0
"(41, 211)",0
"(41, 212)",0
"(41, 213)",0
"(41, 214)",0
"(41, 217)",0
"(41, 219)",0
"(41, 220)",0
"(41, 222)",0
"(41, 224)",0
"(41, 226)",0
"(41, 227)",0
"(41, 228)",0
"(41, 231)",0
"(41, 232)",0
"(41, 236)",0
"(41, 239)",0
"(41, 240)",0
"(41, 241)",0
"(41, 245)",0
"(41, 246)",0
"(41, 248)",0
"(41, 249)",0
"(41, 252)",0
"(41, 254)",0
"(42, 43)",1
"(42, 46)",0
"(42, 50)",0
"(42, 51)",0
"(42, 52)",0
"(42, 55)",1
"(42, 56)",0
"(42, 57)",1
"(42, 58)",0
"(42, 59)",0
"(42, 60)",0
"(42, 61)",1
"(42, 62)",0
"(42, 63)",1
"(42, 64)",0
"(42, 65)",0
"(42, 67)",1
"(42, 68)",0
"(42, 70)",1
"(42, 71)",0
"(42, 72)",1
"(42, 74)",0
"(42, 75)",1
"(42, 76)",0
"(42, 77)",1
"(42, 79)",0
"(42, 81)",0
"(42, 82)",0
"(42, 84)",0
"(42, 85)",0
"(42, 88)",1
"(42, 89)",1
"(42, 90)",0
"(42, 92)",1
"(42, 93)",1
"(42, 94)",1
"(42, 95)",0
"(42, 97)",0
"(42, 99)",0
"(42, 100)",1
"(42, 102)",0
"(42, 105)",1
"(42, 107)",0
"(42, 109)",1
"(42, 110)",0
"(42, 112)",1
"(42, 115)",1
"(42, 116)",0
"(42, 118)",1
"(42, 119)",1
"(42, 120)",0
"(42, 121)",1
"(42, 122)",1
"(42, 123)",0
"(42, 126)",0
"(42, 128)",1
"(42, 129)",1
"(42, 131)",0
"(42, 135)",0
"(42, 136)",1
"(42, 137)",1
"(42, 138)",0
"(42, 139)",0
"(42, 140)",0
"(42, 142)",0
"(42, 144)",1
"(42, 145)",1
"(42, 146)",0
"(42, 148)",1
"(42, 150)",1
"(42, 152)",1
"(42, 153)",0
"(42, 154)",1
"(42, 155)",0
"(42, 157)",0
"(42, 159)",1
"(42, 160)",0
"(42, 163)",0
"(42, 167)",0
"(42, 168)",1
"(42, 170)",1
"(42, 171)",0
"(42, 172)",1
"(42, 174)",1
"(42, 175)",1
"(42, 177)",0
"(42, 178)",1
"(42, 181)",1
"(42, 182)",0
"(42, 183)",0
"(42, 184)",1
"(42, 185)",1
"(42, 186)",1
"(42, 187)",1
"(42, 189)",0
"(42, 190)",1
"(42, 193)",0
"(42, 197)",1
"(42, 201)",0
"(42, 204)",0
"(42, 205)",1
"(42, 207)",1
"(42, 209)",0
"(42, 210)",0
"(42, 212)",1
"(42, 213)",1
"(42, 214)",1
"(42, 215)",1
"(42, 218)",0
"(42, 220)",0
"(42, 221)",1
"(42, 227)",0
"(42, 229)",0
"(42, 230)",0
"(42, 231)",0
"(42, 232)",0
"(42, 233)",0
"(42, 236)",1
"(42, 237)",0
"(42, 238)",1
"(42, 239)",0
"(42, 241)",1
"(42, 242)",1
"(42, 243)",0
"(42, 244)",1
"(42, 246)",1
"(42, 247)",0
"(42, 251)",1
"(42, 252)",0
"(42, 253)",0
"(43, 44)",1
"(43, 45)",1
"(43, 48)",1
"(43, 49)",1
"(43, 50)",0
"(43, 51)",0
"(43, 52)",0
"(43, 53)",0
"(43, 54)",0
"(43, 56)",0
"(43, 57)",1
"(43, 58)",0
"(43, 59)",0
"(43, 61)",1
"(43, 62)",0
"(43, 63)",1
"(43, 66)",0
"(43, 69)",0
"(43, 71)",0
"(43, 72)",1
"(43, 73)",0
"(43, 74)",0
"(43, 75)",1
"(43, 77)",1
"(43, 78)",1
"(43, 84)",0
"(43, 87)",0
"(43, 88)",1
"(43, 92)",1
"(43, 93)",1
"(43, 94)",1
"(43, 96)",1
"(43, 98)",1
"(43, 99)",0
"(43, 100)",1
"(43, 102)",0
"(43, 103)",1
"(43, 105)",1
"(43, 106)",1
"(43, 108)",1
"(43, 109)",1
"(43, 110)",0
"(43, 114)",1
"(43, 116)",0
"(43, 119)",1
"(43, 121)",1
"(43, 122)",1
"(43, 123)",0
"(43, 124)",1
"(43, 126)",0
"(43, 130)",1
"(43, 133)",0
"(43, 134)",0
"(43, 135)",0
"(43, 140)",0
"(43, 143)",1
"(43, 146)",0
"(43, 147)",0
"(43, 148)",1
"(43, 149)",1
"(43, 150)",1
"(43, 151)",1
"(43, 152)",1
"(43, 154)",1
"(43, 155)",0
"(43, 156)",1
"(43, 157)",0
"(43, 158)",1
"(43, 162)",1
"(43, 163)",0
"(43, 164)",0
"(43, 165)",1
"(43, 166)",0
"(43, 167)",0
"(43, 168)",1
"(43, 169)",1
"(43, 172)",1
"(43, 173)",0
"(43, 176)",0
"(43, 177)",0
"(43, 180)",1
"(43, 183)",0
"(43, 185)",1
"(43, 186)",1
"(43, 187)",1
"(43, 188)",0
"(43, 190)",1
"(43, 194)",0
"(43, 195)",1
"(43, 196)",1
"(43, 197)",1
"(43, 198)",1
"(43, 199)",1
"(43, 202)",0
"(43, 204)",0
"(43, 208)",0
"(43, 210)",0
"(43, 212)",1
"(43, 214)",1
"(43, 218)",0
"(43, 219)",0
"(43, 220)",0
"(43, 222)",0
"(43, 224)",1
"(43, 227)",0
"(43, 228)",1
"(43, 230)",0
"(43, 231)",1
"(43, 234)",0
"(43, 235)",0
"(43, 239)",0
"(43, 240)",1
"(43, 241)",1
"(43, 242)",1
"(43, 245)",0
"(43, 247)",0
"(43, 248)",0
"(43, 249)",1
"(43, 250)",0
"(43, 251)",1
"(43, 254)",0
"(44, 45)",1
"(44, 47)",0
"(44, 48)",1
"(44, 49)",1
"(44, 50)",0
"(44, 51)",0
"(44, 52)",0
"(44, 55)",1
"(44, 57)",1
"(44, 59)",0
"(44, 62)",0
"(44, 64)",0
"(44, 65)",0
"(44, 66)",0
"(44, 67)",1
"(44, 68)",0
"(44, 69)",0
"(44, 70)",1
"(44, 72)",1
"(44, 73)",0
"(44, 74)",0
"(44, 76)",0
"(44, 80)",0
"(44, 82)",0
"(44, 83)",1
"(44, 86)",0
"(44, 87)",0
"(44, 90)",0
"(44, 91)",0
"(44, 92)",1
"(44, 93)",1
"(44, 94)",1
"(44, 95)",0
"(44, 96)",1
"(44, 97)",0
"(44, 99)",0
"(44, 100)",1
"(44, 101)",1
"(44, 102)",0
"(44, 108)",1
"(44, 109)",1
"(44, 110)",0
"(44, 111)",0
"(44, 112)",1
"(44, 113)",0
"(44, 114)",1
"(44, 118)",1
"(44, 119)",1
"(44, 120)",0
"(44, 123)",0
"(44, 124)",1
"(44, 125)",0
"(44, 127)",1
"(44, 128)",1
"(44, 129)",1
"(44, 131)",0
"(44, 132)",1
"(44, 133)",0
"(44, 135)",0
"(44, 136)",1
"(44, 137)",1
"(44, 138)",0
"(44, 139)",0
"(44, 141)",1
"(44, 143)",1
"(44, 144)",1
"(44, 145)",1
"(44, 146)",0
"(44, 148)",1
"(44, 151)",1
"(44, 152)",1
"(44, 153)",0
"(44, 155)",0
"(44, 156)",1
"(44, 158)",1
"(44, 160)",0
"(44, 161)",1
"(44, 162)",1
"(44, 163)",0
"(44, 167)",0
"(44, 168)",1
"(44, 169)",1
"(44, 170)",1
"(44, 171)",0
"(44, 176)",0
"(44, 177)",0
"(44, 178)",1
"(44, 180)",1
"(44, 181)",1
"(44, 182)",0
"(44, 187)",1
"(44, 188)",0
"(44, 190)",1
"(44, 191)",0
"(44, 192)",0
"(44, 193)",0
"(44, 194)",0
"(44, 197)",1
"(44, 198)",1
"(44, 200)",1
"(44, 201)",0
"(44, 202)",0
"(44, 203)",0
"(44, 205)",1
"(44, 208)",0
"(44, 209)",0
"(44, 210)",0
"(44, 211)",0
"(44, 212)",1
"(44, 215)",1
"(44, 216)",1
"(44, 217)",1
"(44, 218)",0
"(44, 220)",0
"(44, 221)",1
"(44, 222)",0
"(44, 226)",0
"(44, 227)",0
"(44, 229)",0
"(44, 231)",1
"(44, 232)",0
"(44, 233)",0
"(44, 234)",0
"(44, 236)",1
"(44, 237)",0
"(44, 238)",1
"(44, 239)",0
"(44, 241)",1
"(44, 242)",1
"(44, 243)",0
"(44, 245)",0
"(44, 249)",1
"(44, 250)",0
"(44, 253)",0
"(44, 254)",0
"(45, 48)",1
"(45, 49)",1
"(45, 50)",0
"(45, 51)",0
"(45, 54)",0
"(45, 57)",1
"(45, 60)",0
"(45, 61)",1
"(45, 62)",0
"(45, 63)",1
"(45, 68)",0
"(45, 69)",0
"(45, 72)",1
"(45, 75)",0
"(45, 76)",0
"(45, 78)",1
"(45, 80)",0
"(45, 82)",0
"(45, 85)",0
"(45, 86)",0
"(45, 87)",0
"(45, 88)",1
"(45, 89)",1
"(45, 90)",0
"(45, 91)",0
"(45, 94)",1
"(45, 95)",0
"(45, 96)",1
"(45, 98)",0
"(45, 102)",0
"(45, 104)",1
"(45, 106)",1
"(45, 108)",1
"(45, 110)",0
"(45, 111)",0
"(45, 114)",1
"(45, 115)",1
"(45, 116)",0
"(45, 118)",1
"(45, 120)",0
"(45, 121)",1
"(45, 123)",0
"(45, 124)",1
"(45, 125)",0
"(45, 126)",0
"(45, 127)",1
"(45, 128)",1
"(45, 132)",1
"(45, 133)",0
"(45, 135)",0
"(45, 136)",1
"(45, 139)",0
"(45, 140)",0
"(45, 143)",1
"(45, 146)",0
"(45, 150)",1
"(45, 154)",1
"(45, 155)",0
"(45, 157)",0
"(45, 161)",1
"(45, 162)",1
"(45, 163)",0
"(45, 165)",1
"(45, 166)",0
"(45, 168)",1
"(45, 169)",1
"(45, 171)",0
"(45, 174)",1
"(45, 179)",1
"(45, 180)",1
"(45, 183)",0
"(45, 184)",1
"(45, 185)",1
"(45, 186)",1
"(45, 187)",1
"(45, 190)",0
"(45, 193)",0
"(45, 196)",1
"(45, 200)",1
"(45, 201)",0
"(45, 203)",0
"(45, 204)",0
"(45, 207)",1
"(45, 208)",0
"(45, 211)",0
"(45, 212)",1
"(45, 213)",1
"(45, 214)",1
"(45, 216)",0
"(45, 222)",0
"(45, 223)",0
"(45, 225)",1
"(45, 226)",0
"(45, 227)",0
"(45, 228)",1
"(45, 230)",0
"(45, 232)",0
"(45, 233)",0
"(45, 234)",0
"(45, 235)",0
"(45, 238)",1
"(45, 240)",1
"(45, 242)",0
"(45, 244)",1
"(45, 245)",0
"(45, 247)",0
"(45, 249)",1
"(45, 250)",0
"(45, 251)",1
"(45, 252)",0
"(46, 47)",0
"(46, 49)",0
"(46, 50)",0
"(46, 51)",0
"(46, 52)",0
"(46, 54)",0
"(46, 56)",0
"(46, 58)",0
"(46, 59)",0
"(46, 60)",0
"(46, 62)",0
"(46, 63)",0
"(46, 64)",0
"(46, 65)",0
"(46, 66)",0
"(46, 68)",0
"(46, 69)",0
"(46, 71)",0
"(46, 74)",0
"(46, 77)",0
"(46, 78)",0
"(46, 81)",0
"(46, 84)",0
"(46, 86)",0
"(46, 87)",0
"(46, 89)",0
"(46, 90)",0
"(46, 91)",0
"(46, 93)",0
"(46, 94)",0
"(46, 96)",0
"(46, 97)",0
"(46, 100)",0
"(46, 104)",0
"(46, 105)",0
"(46, 106)",0
"(46, 108)",0
"(46, 109)",0
"(46, 111)",0
"(46, 112)",0
"(46, 113)",0
"(46, 114)",0
"(46, 116)",0
"(46, 117)",0
"(46, 119)",0
"(46, 122)",0
"(46, 124)",0
"(46, 126)",0
"(46, 127)",0
"(46, 128)",0
"(46, 130)",0
"(46, 132)",0
"(46, 135)",0
"(46, 137)",0
"(46, 138)",0
"(46, 139)",0
"(46, 140)",0
"(46, 141)",0
"(46, 142)",0
"(46, 143)",0
"(46, 144)",0
"(46, 145)",0
"(46, 146)",0
"(46, 147)",0
"(46, 148)",0
"(46, 149)",0
"(46, 150)",0
"(46, 151)",0
"(46, 155)",0
"(46, 156)",0
"(46, 157)",0
"(46, 159)",0
"(46, 160)",0
"(46, 161)",0
"(46, 164)",0
"(46, 166)",0
"(46, 167)",0
"(46, 173)",0
"(46, 174)",0
"(46, 177)",0
"(46, 179)",0
"(46, 181)",0
"(46, 182)",0
"(46, 183)",0
"(46, 184)",0
"(46, 185)",0
"(46, 186)",0
"(46, 187)",0
"(46, 188)",0
"(46, 189)",0
"(46, 190)",0
"(46, 191)",0
"(46, 192)",0
"(46, 195)",0
"(46, 197)",0
"(46, 198)",0
"(46, 200)",0
"(46, 201)",0
"(46, 203)",0
"(46, 206)",0
"(46, 207)",0
"(46, 209)",0
"(46, 211)",0
"(46, 212)",0
"(46, 214)",0
"(46, 215)",0
"(46, 216)",0
"(46, 217)",0
"(46, 218)",0
"(46, 219)",0
"(46, 220)",0
"(46, 221)",0
"(46, 222)",0
"(46, 224)",0
"(46, 225)",0
"(46, 226)",0
"(46, 228)",0
"(46, 231)",0
"(46, 233)",0
"(46, 234)",0
"(46, 239)",0
"(46, 240)",0
"(46, 241)",0
"(46, 242)",0
"(46, 245)",0
"(46, 247)",0
"(46, 248)",0
"(46, 249)",0
"(46, 250)",0
"(46, 254)",0
"(47, 49)",0
"(47, 50)",0
"(47, 51)",0
"(47, 53)",0
"(47, 56)",0
"(47, 62)",0
"(47, 65)",0
"(47, 67)",0
"(47, 68)",0
"(47, 70)",0
"(47, 71)",0
"(47, 72)",0
"(47, 73)",0
"(47, 75)",0
"(47, 77)",0
"(47, 79)",0
"(47, 81)",0
"(47, 82)",0
"(47, 84)",0
"(47, 85)",0
"(47, 86)",0
"(47, 87)",0
"(47, 89)",0
"(47, 91)",0
"(47, 94)",0
"(47, 97)",0
"(47, 100)",0
"(47, 102)",0
"(47, 103)",0
"(47, 104)",0
"(47, 106)",0
"(47, 108)",0
"(47, 110)",0
"(47, 112)",0
"(47, 115)",0
"(47, 116)",0
"(47, 117)",0
"(47, 118)",0
"(47, 120)",0
"(47, 124)",0
"(47, 126)",0
"(47, 127)",0
"(47, 128)",0
"(47, 129)",0
"(47, 130)",0
"(47, 131)",0
"(47, 132)",0
"(47, 133)",0
"(47, 134)",0
"(47, 136)",0
"(47, 137)",0
"(47, 138)",0
"(47, 139)",0
"(47, 140)",0
"(47, 142)",0
"(47, 143)",0
"(47, 146)",0
"(47, 147)",0
"(47, 149)",0
"(47, 150)",0
"(47, 151)",0
"(47, 155)",0
"(47, 162)",0
"(47, 163)",0
"(47, 165)",0
"(47, 167)",0
"(47, 168)",0
"(47, 169)",0
"(47, 170)",0
"(47, 171)",0
"(47, 172)",0
"(47, 173)",0
"(47, 174)",0
"(47, 177)",0
"(47, 179)",0
"(47, 180)",0
"(47, 181)",0
"(47, 182)",0
"(47, 183)",0
"(47, 186)",0
"(47, 187)",0
"(47, 188)",0
"(47, 190)",0
"(47, 191)",0
"(47, 194)",0
"(47, 195)",0
"(47, 196)",0
"(47, 197)",0
"(47, 198)",0
"(47, 202)",0
"(47, 204)",0
"(47, 205)",0
"(47, 208)",0
"(47, 210)",0
"(47, 211)",0
"(47, 213)",0
"(47, 214)",0
"(47, 215)",0
"(47, 217)",0
"(47, 219)",0
"(47, 220)",0
"(47, 223)",0
"(47, 225)",0
"(47, 226)",0
"(47, 227)",0
"(47, 228)",0
"(47, 229)",0
"(47, 232)",0
"(47, 233)",0
"(47, 234)",0
"(47, 235)",0
"(47, 237)",0
"(47, 239)",0
"(47, 241)",0
"(47, 242)",0
"(47, 243)",0
"(47, 245)",0
"(47, 248)",0
"(47, 249)",0
"(47, 251)",0
"(47, 252)",0
"(47, 253)",0
"(48, 51)",0
"(48, 53)",0
"(48, 54)",0
"(48, 58)",0
"(48, 59)",0
"(48, 64)",0
"(48, 65)",0
"(48, 68)",0
"(48, 72)",1
"(48, 73)",0
"(48, 74)",0
"(48, 76)",0
"(48, 77)",1
"(48, 79)",0
"(48, 80)",0
"(48, 81)",0
"(48, 82)",0
"(48, 83)",1
"(48, 87)",0
"(48, 88)",1
"(48, 89)",1
"(48, 91)",0
"(48, 93)",1
"(48, 94)",1
"(48, 95)",0
"(48, 97)",0
"(48, 99)",0
"(48, 100)",1
"(48, 101)",1
"(48, 102)",0
"(48, 107)",0
"(48, 108)",1
"(48, 110)",0
"(48, 112)",1
"(48, 113)",0
"(48, 114)",1
"(48, 115)",1
"(48, 116)",0
"(48, 118)",1
"(48, 119)",1
"(48, 120)",0
"(48, 121)",1
"(48, 123)",0
"(48, 125)",0
"(48, 128)",1
"(48, 129)",1
"(48, 136)",1
"(48, 137)",1
"(48, 138)",0
"(48, 139)",0
"(48, 142)",0
"(48, 146)",0
"(48, 147)",0
"(48, 148)",1
"(48, 150)",1
"(48, 151)",1
"(48, 154)",1
"(48, 155)",0
"(48, 156)",1
"(48, 157)",0
"(48, 160)",0
"(48, 164)",0
"(48, 166)",0
"(48, 169)",1
"(48, 170)",1
"(48, 172)",1
"(48, 173)",0
"(48, 174)",1
"(48, 176)",0
"(48, 178)",1
"(48, 179)",1
"(48, 182)",0
"(48, 183)",0
"(48, 186)",1
"(48, 187)",1
"(48, 188)",0
"(48, 189)",0
"(48, 190)",1
"(48, 191)",0
"(48, 192)",0
"(48, 196)",1
"(48, 197)",1
"(48, 198)",1
"(48, 200)",1
"(48, 202)",0
"(48, 203)",0
"(48, 204)",0
"(48, 205)",1
"(48, 206)",1
"(48, 207)",1
"(48, 210)",0
"(48, 212)",1
"(48, 214)",1
"(48, 216)",1
"(48, 217)",1
"(48, 218)",0
"(48, 219)",0
"(48, 220)",0
"(48, 222)",0
"(48, 223)",0
"(48, 224)",1
"(48, 225)",1
"(48, 226)",0
"(48, 229)",0
"(48, 230)",0
"(48, 233)",0
"(48, 234)",0
"(48, 235)",0
"(48, 236)",1
"(48, 237)",0
"(48, 238)",1
"(48, 241)",1
"(48, 243)",0
"(48, 244)",1
"(48, 247)",0
"(48, 249)",1
"(48, 251)",1
"(48, 252)",0
"(48, 253)",0
"(48, 254)",0
"(49, 50)",0
"(49, 52)",0
"(49, 54)",0
"(49, 56)",0
"(49, 57)",1
"(49, 60)",0
"(49, 61)",1
"(49, 62)",0
"(49, 63)",1
"(49, 65)",0
"(49, 67)",1
"(49, 69)",0
"(49, 70)",1
"(49, 71)",0
"(49, 73)",0
"(49, 74)",0
"(49, 77)",1
"(49, 78)",1
"(49, 80)",0
"(49, 81)",0
"(49, 82)",0
"(49, 83)",1
"(49, 87)",0
"(49, 88)",1
"(49, 91)",0
"(49, 93)",1
"(49, 94)",1
"(49, 97)",0
"(49, 99)",0
"(49, 100)",1
"(49, 104)",1
"(49, 105)",1
"(49, 106)",1
"(49, 107)",0
"(49, 108)",1
"(49, 109)",1
"(49, 116)",0
"(49, 118)",1
"(49, 119)",1
"(49, 120)",0
"(49, 122)",1
"(49, 123)",0
"(49, 127)",1
"(49, 131)",0
"(49, 133)",0
"(49, 134)",0
"(49, 135)",0
"(49, 136)",1
"(49, 137)",1
"(49, 141)",1
"(49, 144)",1
"(49, 145)",1
"(49, 147)",0
"(49, 149)",1
"(49, 151)",1
"(49, 156)",1
"(49, 157)",0
"(49, 158)",1
"(49, 160)",0
"(49, 161)",1
"(49, 162)",1
"(49, 163)",0
"(49, 164)",0
"(49, 165)",1
"(49, 166)",0
"(49, 169)",1
"(49, 174)",1
"(49, 175)",1
"(49, 176)",0
"(49, 177)",0
"(49, 178)",1
"(49, 180)",1
"(49, 183)",0
"(49, 184)",1
"(49, 185)",1
"(49, 187)",1
"(49, 188)",0
"(49, 190)",1
"(49, 191)",0
"(49, 194)",0
"(49, 196)",1
"(49, 197)",1
"(49, 200)",1
"(49, 201)",0
"(49, 202)",0
"(49, 203)",0
"(49, 204)",0
"(49, 206)",1
"(49, 211)",0
"(49, 213)",1
"(49, 214)",1
"(49, 215)",1
"(49, 216)",1
"(49, 218)",0
"(49, 219)",0
"(49, 221)",1
"(49, 222)",0
"(49, 223)",0
"(49, 225)",1
"(49, 226)",0
"(49, 227)",0
"(49, 229)",0
"(49, 230)",0
"(49, 231)",1
"(49, 233)",0
"(49, 236)",1
"(49, 238)",1
"(49, 239)",0
"(49, 240)",1
"(49, 241)",1
"(49, 243)",0
"(49, 244)",1
"(49, 247)",0
"(49, 249)",1
"(49, 250)",0
"(49, 251)",1
"(49, 252)",0
"(49, 254)",0
"(50, 51)",0
"(50, 53)",0
"(50, 55)",0
"(50, 58)",0
"(50, 59)",0
"(50, 62)",0
"(50, 63)",0
"(50, 64)",0
"(50, 65)",0
"(50, 67)",0
"(50, 68)",0
"(50, 69)",0
"(50, 70)",0
"(50, 71)",0
"(50, 73)",0
"(50, 74)",0
"(50, 75)",0
"(50, 80)",0
"(50, 81)",0
"(50, 82)",0
"(50, 84)",0
"(50, 85)",0
"(50, 86)",0
"(50, 87)",0
"(50, 89)",0
"(50, 90)",0
"(50, 91)",0
"(50, 93)",0
"(50, 95)",0
"(50, 99)",0
"(50, 101)",0
"(50, 104)",0
"(50, 105)",0
"(50, 109)",0
"(50, 110)",0
"(50, 111)",0
"(50, 112)",0
"(50, 114)",0
"(50, 115)",0
"(50, 116)",0
"(50, 117)",0
"(50, 119)",0
"(50, 122)",0
"(50, 125)",0
"(50, 128)",0
"(50, 130)",0
"(50, 131)",0
"(50, 138)",0
"(50, 139)",0
"(50, 141)",0
"(50, 144)",0
"(50, 146)",0
"(50, 147)",0
"(50, 149)",0
"(50, 150)",0
"(50, 151)",0
"(50, 152)",0
"(50, 154)",0
"(50, 155)",0
"(50, 157)",0
"(50, 158)",0
"(50, 160)",0
"(50, 163)",0
"(50, 165)",0
"(50, 167)",0
"(50, 168)",0
"(50, 169)",0
"(50, 171)",0
"(50, 173)",0
"(50, 174)",0
"(50, 175)",0
"(50, 176)",0
"(50, 177)",0
"(50, 178)",0
"(50, 179)",0
"(50, 180)",0
"(50, 181)",0
"(50, 182)",0
"(50, 183)",0
"(50, 184)",0
"(50, 185)",0
"(50, 187)",0
"(50, 188)",0
"(50, 189)",0
"(50, 190)",0
"(50, 191)",0
"(50, 192)",0
"(50, 194)",0
"(50, 195)",0
"(50, 196)",0
"(50, 197)",0
"(50, 199)",0
"(50, 201)",0
"(50, 202)",0
"(50, 203)",0
"(50, 204)",0
"(50, 206)",0
"(50, 208)",0
"(50, 211)",0
"(50, 214)",0
"(50, 216)",0
"(50, 217)",0
"(50, 218)",0
"(50, 219)",0
"(50, 221)",0
"(50, 222)",0
"(50, 224)",0
"(50, 228)",0
"(50, 229)",0
"(50, 230)",0
"(50, 231)",0
"(50, 232)",0
"(50, 238)",0
"(50, 240)",0
"(50, 244)",0
"(50, 245)",0
"(50, 246)",0
"(50, 248)",0
"(50, 249)",0
"(50, 250)",0
"(50, 252)",0
"(51, 53)",0
"(51, 56)",0
"(51, 57)",0
"(51, 59)",0
"(51, 61)",0
"(51, 62)",0
"(51, 63)",0
"(51, 66)",0
"(51, 67)",0
"(51, 71)",0
"(51, 73)",0
"(51, 74)",0
